id,loss
1568,1537.0850360504267
1576,1765.1336728396107
1579,1097.1095760014202
1592,1217.430668688076
1596,4559.933680632977
1605,1298.8865838952195
1607,1488.1230721318614
1612,2597.324049992691
1617,2845.7280403891928
1619,1664.7634780888188
1620,5989.855288361657
1624,2846.3022116967045
1627,1496.1325014074957
1633,2707.92921297463
1636,1147.3192373584293
1639,966.8797080981694
1640,3991.4625432767552
1644,1433.6701496288738
1646,1524.7896713578243
1647,2722.3918131951714
1654,1159.658553751192
1655,2496.9864415867337
1664,3254.0563298077636
1665,2138.339184362397
1667,2803.369779053714
1669,1277.6442607175247
1678,2159.592012697917
1682,1817.187917405159
1689,1159.3430150488234
1690,1931.8627149185338
1693,4332.333818944368
1695,740.1555942242152
1705,2706.0387472515404
1706,1816.1766945437057
1708,2362.7743633767404
1716,2065.019832566911
1720,6617.881631215579
1722,1118.3376298198896
1749,3006.6291371469956
1750,2478.5358860005035
1751,5386.992858926016
1760,3011.975353422561
1763,3676.1291074844903
1770,1306.6465917772234
1777,2294.5759740811823
1785,3433.957770108379
1791,1435.0518750345293
1794,3643.4574369347097
1800,1728.9954303506934
1816,1214.9477427244951
1817,1628.5656052306338
1821,4188.653330282801
1836,1144.4271128416804
1838,2063.983354121388
1851,1612.9365001215474
1852,1884.6155431460006
1854,1659.6218281580402
1856,1225.9790089382336
1865,1014.9453225092584
1872,1559.586313934576
1878,917.5244601579392
1880,1134.2131775804914
1881,1742.9024629594385
1882,1663.7997299813262
1886,1130.134636018983
1892,1698.9040609730978
1894,3569.237694791608
1898,3683.6927630077353
1899,3586.737732025965
1902,1257.693481445859
1903,3245.7928448721073
1906,2377.926044058517
1910,1835.9774813525305
1911,1381.120054585666
1914,2244.137158083204
1929,2993.202409941536
1932,1516.4852842150021
1952,1108.8626465033547
1959,1389.807409111622
1960,1878.9518983769321
1976,3983.104947461535
1980,4155.787010591007
1981,1690.6508867052748
1987,1800.4041923069644
1994,2013.8860071884596
2000,2063.720900772842
2008,1514.6276498864886
2011,1858.6343625148102
2012,4578.304121761149
2019,1787.7369754202264
2022,2053.0992115502045
2024,5555.277512833699
2028,1296.2843734966234
2030,2967.965590725587
2031,6197.798157468459
2047,1843.5498304131136
2049,1256.6223466002107
2050,1251.3415340480597
2051,3787.8919082994294
2056,2030.3669197417428
2057,1152.26062815518
2059,1775.3274232480517
2069,2828.032691724898
2085,2418.517847577278
2089,1257.3719020830226
2090,1767.212517697741
2101,3202.5899212565864
2114,3390.0085179432613
2115,1675.3898439355453
2118,1681.523399665452
2119,2257.893668797427
2125,1561.064766640272
2128,3301.6587150064506
2129,2026.7750820222877
2132,1875.3497754379039
2133,2139.8921520670856
2135,1253.7756516472418
2136,2153.564484503881
2143,1509.7223199110856
2144,1429.4590229369685
2145,3039.344906468507
2152,1075.9001912375054
2160,3360.6551383147544
2166,2059.1764070058384
2169,1352.569483527068
2170,1644.2167172545428
2172,1852.8949026846806
2181,1436.894256921817
2183,2051.7607531028098
2185,3523.393492964833
2188,2705.658633506967
2189,1539.5762124615899
2194,2629.9600300017746
2202,2095.776054516241
2208,1867.4739779888105
2227,1190.9639662908623
2230,3554.6491408931524
2235,2651.705321639888
2236,1756.17931786694
2244,7179.370857555725
2248,1101.4355241783599
2252,1437.9148398433022
2254,1936.6137219857844
2260,5381.224829683033
2263,2019.2539093253051
2274,1313.3723274610793
2277,1523.560451391486
2279,3293.712433942874
2280,7651.053492758273
2283,1892.110106119486
2284,1125.257691664945
2288,2468.729643639339
2292,1579.1792264808462
2295,5692.935067737614
2296,1304.4096271949372
2299,1653.5524764425868
2315,4631.509729670742
2318,2245.6465533809996
2329,6951.642249981855
2337,2224.350213183043
2340,1000.9244280471305
2342,2595.626399003727
2347,3325.7496257247403
2349,3667.1606068044225
2354,1702.5733725927525
2361,2289.6019347759084
2370,1404.9103402276016
2378,2520.913545917813
2382,2566.8914313103132
2387,917.5314924837346
2389,2084.7843693782065
2394,1279.0323912623412
2396,1197.3035625059015
2400,3698.606887128335
2407,2138.902707228965
2414,1852.5251717750925
2415,1780.458628373308
2421,2593.5929248855414
2427,2191.6423111497256
2428,3826.074875562503
2430,2930.4167161642185
2435,1430.655697085325
2445,3707.3357781499703
2446,2699.832411433371
2447,2472.0605708453213
2449,2141.089474387625
2451,2700.5506145400286
2458,6547.513563196133
2462,5826.524492447057
2463,2494.619265866049
2467,2104.1230988389457
2471,5459.677102124877
2475,1358.2838040209658
2478,2142.6059938608896
2483,3222.9987924706415
2485,1281.2486057449355
2487,1169.431792558037
2494,820.4854118323354
2497,1699.2794418832007
2499,1541.5873433429151
2503,1817.6597200738804
2513,2263.173802570508
2515,1232.5644548042126
2522,1540.5342704091574
2523,1880.9250607502759
2528,2704.6321263422674
2532,3473.9054667567557
2536,959.8964753227222
2538,1957.7723037127223
2539,794.4247344641122
2540,2591.5106618606073
2545,5394.180003412545
2548,1459.537758786537
2549,720.034001933693
2553,2024.3106079550507
2563,1403.32379655051
2566,3161.7270314483444
2574,1616.0232273996608
2575,2491.6185487459725
2584,2147.1895440467492
2588,3434.8738257080813
2589,1105.1245724198448
2592,1837.8381277674034
2596,2014.7500033038655
2598,1546.0281860707566
2602,1419.369947097394
2603,2203.0628815536907
2607,2702.4369159894113
2609,1146.5235627854424
2611,5294.058021489237
2627,1442.963815169049
2628,2712.3533065478546
2630,2064.091166456486
2633,1451.0916826936625
2636,5729.757239170486
2640,928.2100595108143
2641,1082.6787202625935
2657,3829.016536850371
2659,2125.9345715952245
2662,1329.5750835046879
2663,1610.6135404774077
2667,2561.3946862783237
2670,1213.642643419353
2682,2359.6413897939983
2694,3389.844560140827
2699,5423.09321275859
2700,2213.250198767679
2703,3191.7206439702513
2708,2013.4821931956296
2714,1300.4960220208038
2725,1481.4863606945491
2726,1789.6995604831184
2727,1324.281403954205
2732,2669.971282454397
2733,3613.9096472817064
2736,3084.2302190255837
2745,2164.0443039459087
2760,1371.8160403108802
2764,2401.7074143725213
2765,3508.8560179659403
2766,773.7158561275642
2775,1649.7543393980802
2783,1718.4173754587548
2784,1061.0499138113364
2786,2606.0735656539405
2801,1077.818463749169
2803,1228.1793900888672
2813,4689.462428487032
2815,4165.587251046077
2816,2436.7835950727726
2818,1733.1767015276596
2819,4445.324272833664
2822,1110.9690453546968
2825,2137.4221758130016
2826,1853.9079330277248
2830,2791.3859797196073
2834,1076.9594065984109
2835,3745.024406350532
2856,2385.8916510885465
2873,3003.8781733413007
2886,4112.384979099617
2892,2477.846807430372
2896,1142.2810974562112
2897,1141.7358042365204
2899,1807.6542724953565
2901,1358.8250054432813
2909,5181.902081853805
2914,2873.2109106602734
2915,1019.8608792130149
2916,2365.921383475946
2919,1107.1175376639567
2926,2397.380646640527
2927,2343.787470181171
2933,1630.8855554543015
2934,2401.4520626592903
2941,2133.6284292987116
2942,2228.827292316478
2946,4000.9744889375775
2949,1090.9891405627766
2952,2496.5808792068174
2957,3651.0337352282313
2962,1611.6514654142788
2963,876.9758126840022
2965,2253.7494021890216
2966,4889.900481598022
2971,2171.725427897058
2975,853.4958211586456
2979,965.3937053317685
2985,5724.470692818303
2995,2800.114029404685
2996,1245.9574253354426
3001,4784.942611534975
3007,3282.373790051926
3008,1742.4842322709596
3014,3590.7387618935745
3017,5275.172043466473
3021,1949.4729316512794
3025,3287.0921194856414
3026,1497.2810324308653
3034,1865.0100274052104
3035,2120.095132734215
3044,1774.1367466611339
3046,2029.5496669729937
3047,3384.9386836735816
3057,3013.9614566461673
3059,4646.653900196063
3063,4392.124570911047
3065,1248.56089954567
3067,2518.2728873566825
3069,1705.156909336293
3076,3417.835111392065
3086,1486.4383943009493
3088,3570.7027128683953
3090,2883.4679836809305
3096,1920.625261305728
3100,1289.6240069091496
3102,2314.407215301657
3103,1586.502621985305
3107,1255.625269135922
3118,1142.4145698638026
3120,4213.071089672711
3123,1870.4039792356398
3128,1165.0651347667388
3132,2122.1241619364437
3140,1946.055449554326
3152,2271.7483335657025
3165,4448.948009198623
3183,2165.1667092530192
3190,1544.4034780277393
3197,2348.926958745304
3201,866.6574780966578
3203,2026.199255109681
3214,2322.3292156351754
3219,2979.901591341484
3220,1290.388722999815
3221,2593.5224356011486
3229,2217.0027991561346
3234,1634.0210187664484
3235,4360.749987888939
3240,2046.888928989783
3241,2058.3740208319055
3249,1854.1869077537308
3254,1273.611358525003
3264,4516.300359001083
3266,2308.3447310101824
3270,905.3358140233871
3282,1678.3694194427676
3285,1588.3696706443998
3289,1465.5651578900374
3291,2177.8512634257213
3295,1963.5046188106346
3299,1228.0127569972049
3302,901.4301679712476
3303,5311.239463981994
3308,3023.5710234205144
3309,3525.894960392169
3324,1883.870956786805
3327,3423.3074342762757
3330,6669.715338525431
3335,1357.8161465914254
3339,2866.567056833919
3340,1904.6654734472052
3343,1840.1567487054174
3350,2373.178819897491
3353,2317.5308050212197
3356,4844.383956723018
3361,1846.5284772013326
3368,894.0001598964618
3376,1985.0075239000114
3381,1955.7288013523932
3383,2004.4976688030094
3397,2879.3781831359024
3403,1906.944988187563
3405,1856.3091748045345
3410,1008.1410004666652
3412,3182.8481531611415
3416,2366.256295504167
3417,1441.9213310767802
3423,2670.127363497261
3427,6206.723219880719
3435,4056.166011550937
3439,1519.6945817073606
3441,3324.4915765456735
3450,1530.6776322601836
3453,1577.4843702360972
3454,1887.926066618216
3458,7227.907339870523
3459,1718.9696500420307
3467,4866.478633342061
3469,3782.285737827089
3477,931.0941719148543
3478,6304.3353010157625
3482,1556.4790423326826
3484,3081.577293757105
3506,2489.5468786153856
3515,3644.9332128237766
3522,1961.1055853810456
3523,1561.7262329132616
3526,1567.294684086339
3532,2597.098530345084
3534,2108.8022438180988
3537,1740.0360493626085
3539,1017.3001396852885
3542,3288.428857170057
3545,1623.961106988832
3552,1708.370425007541
3554,1440.9117897823394
3573,2305.7978259759166
3576,1804.198373630592
3577,2172.8188152049306
3580,1968.0128397199203
3583,1772.6823832592731
3584,1922.7553863427272
3609,1434.0517939016283
3613,4865.774084650787
3623,2211.348318010283
3624,2171.618451928109
3638,8621.692870223786
3642,2433.6856209802327
3643,1694.875578908872
3647,1907.123307400972
3653,990.4763906330545
3654,3387.960204536673
3656,2164.0008212370817
3658,1087.4846629788033
3659,3345.6615363238293
3663,2037.1391256974339
3664,3789.948423628315
3666,993.5054907585071
3681,1616.8150554244592
3689,2133.587399355581
3694,2144.0719429506257
3695,1510.7046108963177
3699,1292.0410236146206
3701,1380.4531763215386
3704,3193.0266758893454
3721,1178.9513089794925
3726,2994.819089406596
3727,2941.806196873946
3729,2014.114111396591
3731,3485.248029088747
3738,1001.7469942518593
3740,2483.974243956241
3744,1167.559949222767
3757,1216.5713150705537
3758,1540.5008042358843
3778,1778.2320857026566
3781,6180.865278126177
3790,4450.497420654817
3796,945.3824702798196
3798,3576.9343461645944
3804,1253.8572720623113
3813,1501.6148650075197
3814,1202.405317571103
3815,1628.7276081782527
3818,2136.7110505899045
3823,2196.6727474085137
3826,6324.312515856726
3831,1674.832103277653
3834,3081.7596704304483
3835,2540.978191081198
3849,1785.9728773464421
3850,3460.169613229506
3855,1677.3971773295705
3864,2412.0981187142547
3867,1901.8190280946055
3871,1184.6966224011949
3879,1528.4108503033005
3880,2503.87865894108
3882,2655.432246111431
3884,6843.193775792685
3893,1425.5457432294095
3895,1927.0147533000222
3901,2451.099678948781
3903,1397.3246224569405
3913,1538.8896104929997
3921,2007.1059200311884
3929,2609.39910850903
3947,1007.5695036236018
3962,1597.2395050833682
3963,968.1197593327003
3966,1938.5648105637993
3975,1969.9326633496742
3976,6044.726860669258
3977,1707.297218985855
3978,1071.6483272741812
3979,1042.1338746099982
3983,1769.773897181306
3985,947.9445576246469
3989,6602.908921723861
3992,1794.7601175629068
3995,2421.4977083563517
4008,2370.43474731582
4013,2359.7829190296093
4029,1702.5265272155098
4035,2067.715578249686
4040,2805.9592463873455
4048,892.3419079116462
4060,2701.3582087656987
4066,1058.622216861167
4075,939.3638822322118
4079,2801.8316289548466
4083,1308.0573124489588
4091,1472.0393688028673
4092,3651.2450809814827
4093,2522.017428743842
4098,2996.2120213249555
4108,1414.6327150100346
4109,1044.4235381742521
4110,4712.220981784317
4116,1603.331454466655
4129,1813.4284399689056
4130,5612.710142602977
4140,1656.6194919748377
4146,2493.7890245213516
4150,4066.3329891427443
4151,4572.578921126429
4153,1464.5407047622941
4169,3882.0411642313343
4170,3096.4053852677116
4179,1521.7498342707484
4183,3553.595057210104
4188,2626.0089757887117
4190,1857.0312478489907
4193,1999.2004798104515
4201,6280.580770081507
4205,1402.4457482068158
4210,2077.719807299531
4226,2222.979594613645
4229,1701.4786907714988
4241,2449.065481430578
4242,1901.3159266308944
4257,2057.6594695159415
4258,1301.2047054115671
4260,2784.6852284840984
4263,3498.230519901231
4267,1555.932149313428
4273,2258.2670040776425
4274,3318.2222489301726
4277,1543.1489823566967
4281,2064.4611925009663
4283,2436.488058393717
4293,3069.0932090764372
4294,1766.7774448271136
4305,3302.221917284994
4307,3118.253736217476
4318,1414.7021577266003
4325,1943.797462988317
4327,3570.579633003155
4332,2994.5429911417764
4335,4183.9165954814025
4336,2637.2163821770164
4337,923.8159669026788
4339,2369.331704400239
4343,1069.345867254048
4346,1485.1902174758409
4348,2243.0975661672474
4350,4278.610821268401
4358,1961.7348963134966
4359,1872.3578720675312
4363,1104.2917149232578
4366,3339.468143734822
4374,1174.1677591295859
4375,2234.659940927494
4377,961.5970304155966
4393,2714.6659622811035
4395,3100.5652419448916
4400,999.5401101325996
4402,6096.386422023027
4404,4481.902811212479
4415,2446.88397061504
4418,2225.9578290647055
4422,1628.1833876813455
4430,1890.184985418551
4432,1546.8621129864357
4433,1390.1270632006579
4435,3944.205882259161
4438,2010.5331725763942
4444,2482.4410255475373
4447,2152.016717115125
4451,4226.074191368056
4452,1589.1035190513167
4457,1124.103997535812
4459,4022.989809482502
4469,1192.285409626586
4471,6319.261982061126
4486,1116.7500181069236
4488,2461.1038251726895
4510,1593.924792162515
4515,1548.317728247023
4527,1583.9285095874657
4530,1786.0337974857887
4534,1338.3720388211846
4535,3542.5102639106435
4536,1918.6668909925472
4548,2717.5424829506733
4549,2055.8282224082736
4551,4063.534903535886
4556,2882.059517060162
4559,750.4717225849239
4564,1742.9768211197793
4570,3011.596864678704
4575,6163.884447236272
4584,2504.798660352529
4585,1872.5694362787783
4591,2130.463168894536
4592,3236.899548758276
4593,1735.7678446253453
4594,2396.683071096615
4598,1306.6490830868368
4607,3000.1060526667147
4608,1049.2616288582715
4620,1955.9768565080396
4621,4416.65399123276
4625,2185.7478843121576
4635,1630.831409930045
4638,5537.403918466638
4652,2681.630749070869
4657,2043.547093701508
4658,2177.785193259791
4666,3551.479362424832
4672,1363.0898377025364
4676,1644.7564814457758
4680,1579.5645682646825
4681,4692.9266032236665
4683,3199.1458174124036
4684,1880.4456061000508
4689,1944.608795131869
4690,1644.693112017434
4692,1872.2508802556727
4697,2148.350587557247
4700,1983.425758320718
4705,8371.887851573581
4721,1751.0788882468794
4726,1637.5635170053931
4729,1092.6928278598693
4731,4309.651445068418
4736,2167.5899055849454
4739,1959.1875187312874
4740,1944.7422017255456
4753,1935.4193512824884
4754,2368.8873817001445
4755,3211.7286375231947
4756,1423.8959070336743
4759,2108.4812273118737
4764,1242.0019136298968
4771,3749.877284416404
4772,1947.3277367945075
4776,1093.801490155059
4780,2324.7116951277644
4784,1693.431577359077
4786,1224.7603759372573
4787,2746.56291451239
4789,1204.2591232937689
4794,1732.5709431668852
4800,1642.1172488986876
4807,2623.716957474504
4813,5612.388912483844
4818,2563.5072620878223
4823,15048.424949703767
4824,1950.4800307523558
4829,2301.2269197214496
4830,1088.0049044390869
4835,1872.844813016366
4844,1477.6282709301897
4845,1899.2206823048107
4846,2555.0098236508843
4847,1145.2459205146479
4854,2970.2793358336007
4857,3845.2842378183495
4861,1220.578432175612
4863,1792.4471024706204
4866,3057.1947353159976
4869,4522.76926085316
4871,1933.7921294755422
4872,2469.6622164345104
4875,1772.0438028017907
4877,6772.300371112776
4878,1215.373981672633
4885,2122.390721846686
4886,1616.8129550947813
4888,2941.437962847915
4890,906.9998061586662
4896,1149.2286595409123
4899,2664.5221880081835
4913,1107.5038193996138
4916,1346.6726694403376
4920,3516.0979217920567
4925,2338.787297125658
4934,1770.4363593967369
4941,1709.4667517307867
4946,1528.0081937967489
4954,2487.011866440083
4956,1157.0694575786283
4958,4548.45593528524
4965,1281.3019708135757
4966,1108.9534818008801
4970,2035.5724194845398
4977,2226.579823184335
4980,2272.1494069216055
4984,2967.2244623180336
4995,1483.4771663297392
4997,1679.65416388275
4999,2556.6712668388755
5005,3858.70654447987
5011,1782.4341626854161
5015,2437.993335319976
5016,1891.3258930353045
5019,2803.6827716116645
5024,1943.2504937120107
5030,2360.73643337642
5031,1553.2428237382596
5034,1571.1033515427332
5047,10551.330447689605
5048,1502.2648947091507
5052,1735.768013054807
5061,1798.5410461762885
5062,3031.919168258091
5067,3967.8094977362884
5068,4966.934266099668
5077,1000.5897790576049
5079,2344.725504311564
5090,2149.1086130476783
5094,2152.150816815961
5103,1588.1951113448215
5104,1075.1382347371275
5106,1613.290479561536
5107,2741.676814322314
5110,1013.9669069876247
5114,2553.502155989734
5116,4560.772091159286
5121,4470.2752786995325
5122,2219.5768637385972
5124,1121.2805493439214
5132,3305.4344859753346
5133,2386.2728196814883
5138,1810.6982044385172
5143,2305.4107941145476
5153,2302.5403066364383
5154,1749.7749395486703
5155,1002.2980560867098
5160,2870.6711269322195
5169,3346.3935411016587
5172,2416.4169676374504
5173,3146.087433783162
5179,1273.3578402159558
5182,2969.8343159871138
5187,1542.0442445863775
5192,2707.6254167835114
5211,1542.2026560173451
5213,1486.7486246507551
5219,1136.1796151796132
5225,2558.4183052564786
5226,1272.4999580754495
5227,3305.8630404062997
5228,2393.1347967171873
5239,2929.4911435914337
5241,1709.8143897664324
5244,1539.498717620384
5248,2997.5930128127484
5260,1008.248204998277
5266,1259.7918462360983
5273,1469.9976118163495
5280,6316.582123853372
5298,2465.592514618025
5300,1524.3763875308475
5306,2404.613413798907
5307,2261.0342285566
5311,2104.9500343043014
5316,1441.4845765817427
5323,1148.4312058830628
5332,1877.8836926776196
5336,1583.4072961923705
5338,1203.3078161425087
5342,2476.860135398485
5347,1371.7332250514926
5355,2881.803128437948
5357,1818.5481359178575
5362,1248.0839636923808
5363,2162.416548687023
5364,1427.0249341762153
5366,5196.0396293396625
5374,4519.572198705361
5375,865.9516787656448
5379,2009.9619501408033
5380,1601.752281489432
5383,1330.9460133463137
5385,1460.8905715241297
5390,1807.6318287316537
5393,3265.704634217243
5398,1747.4624671893648
5411,2966.101738333781
5414,852.4013718629653
5429,1946.0307814580333
5432,4429.540791540033
5436,923.5199160202231
5437,3201.1339871353775
5439,1474.170152170548
5440,2072.9548073715955
5449,1214.2562546437869
5458,1448.4228900823525
5460,1030.7601541468043
5462,1421.5964958060956
5463,1530.8309163688018
5465,3583.090232240323
5467,2267.7338080891377
5475,2270.012069808726
5483,2243.514545196448
5485,1289.0842763802877
5489,1818.75008491631
5493,2629.386216542344
5497,1067.5696271378222
5501,1064.5499308560527
5506,1829.3832703532203
5507,1612.890454024329
5510,2434.8306733075606
5524,2756.2212223455094
5531,2224.3208625507928
5542,3754.300348694154
5543,2103.343487420716
5544,1878.385713969083
5552,1599.065625453451
5560,2932.970576439497
5563,3683.7519317017614
5573,2267.595582330063
5579,1260.6320080255584
5584,2632.6207217299234
5585,3916.8001955322898
5594,1879.6712051874233
5595,2076.2956570273436
5597,1743.3682356006927
5598,1757.3138673160568
5604,1096.8761096645703
5606,1120.9097874639895
5610,1209.6976740152663
5615,4013.3744961720126
5631,1926.796486386644
5637,1447.1292943847527
5646,1784.0340460570314
5656,2678.4528331279325
5658,5331.178000559271
5666,1375.1351771885088
5668,2100.5242143344335
5673,1642.7854297711535
5680,925.2724983806315
5691,2452.420914208205
5692,4328.44948226427
5693,1915.4092392582504
5697,2926.9039354585166
5698,1405.3535925322133
5700,2490.010218922244
5704,1766.3024659646994
5705,1756.2661064627514
5707,1605.2063346692787
5710,1455.2859241165659
5716,1273.2277611387337
5720,1780.2976410961376
5722,2551.738488584144
5727,1689.1464411697134
5733,1417.936452794161
5737,2426.2031999209594
5742,3003.2561763499143
5747,1092.3345862751396
5760,3128.7723704000996
5774,1798.1117750938492
