id,loss
2283,2556.6477
2284,962.757
2288,3075.3872
2292,1798.4156
2295,4810.4053
2296,1410.284
2299,2305.476
2315,3415.704
2318,1774.101
2329,9429.164
2337,1653.1401
2340,1085.9921
2342,1924.1877
2347,2394.003
2349,5147.4565
2354,1409.0015
2361,1565.1863
2370,1398.536
2378,3419.3088
2382,2359.386
2387,1141.6913
2389,1871.3408
2394,1405.1885
2396,2060.0156
2400,3337.1077
2407,2317.1562
2414,1293.7643
2415,2044.8735
2421,2474.6653
2427,1736.209
2428,3015.8635
2430,2825.5178
2435,1797.5771
2445,6281.507
2446,2281.2668
2447,1411.6161
2449,2151.5762
2451,2228.84
2458,7373.2783
2462,9119.009
2463,3212.4343
2467,1895.866
2471,5613.5703
2475,1588.6204
2478,3884.6628
2483,3490.2517
2485,1276.2057
2487,1171.1953
2494,788.38776
2497,1758.9557
2499,1567.2773
2503,1456.3583
2513,2147.8726
2515,1223.6149
2522,1299.2628
2523,1484.2236
2528,2361.7598
2532,5706.2144
2536,1009.723
2538,1454.5809
2539,916.2547
2540,2522.7122
2545,5250.1274
2548,1254.3672
2549,1105.9543
2553,2123.584
2563,1963.1581
2566,2601.701
2574,1301.093
2575,2515.4053
2584,2392.1682
2588,3064.3354
2589,867.1269
2592,1760.1077
2596,1453.1438
2598,1504.5927
2602,1175.1403
2603,1970.774
2607,2397.6587
2609,1432.1151
2611,5991.1123
2627,1360.9426
2628,2484.333
2630,2435.7856
2633,1840.2949
2636,5231.2505
2640,950.0806
2641,1126.355
2657,3971.4639
2659,1293.1482
2662,1224.0765
2663,1707.1754
2667,2072.0146
2670,1084.6382
2682,1889.7908
2694,2942.5251
2699,6203.2056
2700,1724.5643
2703,4755.7817
2708,1732.8337
2714,1034.5171
2725,1330.4064
2726,1213.5428
2727,1468.0712
2732,2844.3306
2733,5913.74
2736,3917.4836
2745,2585.9722
2760,1234.5486
2764,1755.393
2765,4685.601
2766,653.6946
2775,2292.8508
2783,1398.6914
2784,1009.7086
2786,2405.924
2801,1173.7896
2803,1385.6696
2813,4987.069
2815,6346.9805
2816,2070.549
2818,2452.1592
2819,4597.0337
2822,942.87366
2825,1881.978
2826,1414.1405
2830,1708.2014
2834,853.0864
2835,4284.874
2856,2419.6624
2873,4081.989
2886,5635.659
2892,2351.7312
2896,981.8014
2897,954.3988
2899,2054.0647
2901,986.45135
2909,7685.4956
2914,2618.5852
2915,950.68427
2916,2101.5635
2919,882.4023
2926,2362.6948
2927,2176.6538
2933,1670.3154
2934,3400.678
2941,1523.0747
2942,2557.883
2946,3281.0996
2949,1226.6364
2952,2354.2107
2957,4950.3643
2962,1703.2903
2963,1153.2042
2965,2083.125
2966,4154.4126
2971,1954.6113
2975,608.79254
2979,1150.0505
2985,6282.411
2995,2332.6501
2996,1294.3024
3001,3798.4368
3007,3028.9092
3008,1058.5531
3014,4139.9136
3017,4124.399
3021,1547.8337
3025,2100.7458
3026,871.91455
3034,2370.522
3035,2931.0364
3044,2089.7222
3046,2698.3362
3047,5601.981
3057,2689.369
3059,5169.895
3063,3536.1758
3065,1664.7423
3067,2725.6934
3069,1564.5983
3076,2918.7603
3086,1174.4401
3088,4646.3276
3090,1987.5526
3096,2638.86
3100,1186.3981
3102,1790.5519
3103,2142.2427
3107,1090.4136
3118,1267.7676
3120,5281.786
3123,2049.997
3128,1296.065
3132,1887.6564
3140,1356.0719
3152,2659.68
3165,4622.4697
3183,1774.9818
3190,1650.1686
3197,1830.4213
3201,1349.9036
3203,1395.6614
3214,1696.4727
3219,2641.0806
3220,1316.2378
3221,3619.6335
3229,1287.3907
3234,1259.7764
3235,4357.372
3240,2149.7383
3241,1655.9653
3249,1500.994
3254,1134.2021
3264,4455.292
3266,1856.4088
3270,792.99695
3282,1768.2236
3285,1427.7301
3289,1313.7484
3291,1648.2113
3295,1582.7454
3299,849.66895
3302,1230.3883
3303,3812.7434
3308,3153.8894
3309,3858.0437
3324,2743.7422
3327,5166.3467
3330,3272.6746
3335,1383.0541
3339,2403.5115
3340,2339.706
3343,1334.6368
3350,2725.3179
3353,2052.454
3356,5555.662
3361,2499.0266
3368,1014.2484
3376,2090.6758
3381,1181.0337
3383,4534.6675
3397,2503.9827
3403,1916.9191
3405,2139.0703
3410,1322.2485
3412,3336.9326
3416,2203.9482
3417,1631.625
3423,2608.3777
3427,10127.098
3435,3138.2249
3439,1106.181
3441,3509.8887
3450,1193.3063
3453,1092.3953
3454,1237.9446
3458,9710.097
3459,1880.5149
3467,3666.4382
3469,2950.815
3477,1733.814
3478,7429.0386
3482,1186.6617
3484,3204.8425
3506,2668.5317
3515,6443.9985
3522,2488.8552
3523,1597.1317
3526,1316.5988
3532,1484.3645
3534,2138.4502
3537,1275.5273
3539,1130.269
3542,5572.499
3545,1960.9089
3552,1825.2686
3554,1358.5463
3573,1879.821
3576,1348.0896
3577,2105.3208
3580,1522.634
3583,1119.1431
3584,1819.5037
3609,1128.6093
3613,4797.0923
3623,1926.4912
3624,2976.1887
3638,6756.1323
3642,2719.1104
3643,2196.1914
3647,2193.213
3653,1261.9878
3654,4428.773
3656,1842.2388
3658,742.2934
3659,3740.81
3663,2300.6023
3664,4430.049
3666,1150.1707
3681,1798.6575
3689,2344.6592
3694,2920.4282
3695,1545.7708
3699,1385.5908
3701,2097.861
3704,3405.9456
3721,1241.6265
3726,5195.26
3727,2969.182
3729,2535.048
3731,2989.684
3738,1131.2153
3740,3114.6763
3744,1420.7839
3757,1127.4382
3758,1256.2378
3778,1999.3746
3781,3758.6365
3790,10449.612
3796,1388.9314
3798,4843.3184
3804,1248.733
3813,1245.9702
3814,1211.5896
3815,2979.0254
3818,1981.3301
3823,2549.476
3826,7252.0884
3831,1697.2251
3834,3055.1846
3835,3130.447
3849,1848.7764
3850,3520.254
3855,1981.7212
3864,2410.836
3867,1661.9362
3871,947.3957
3879,1742.9171
3880,2769.1265
3882,3170.2158
3884,7398.114
3893,1142.9719
3895,1547.7134
3901,3225.958
3903,1140.0522
3913,1579.981
3921,1412.1992
3929,2464.94
3947,925.8691
3962,1625.7413
3963,846.1127
3966,1732.4008
3975,1637.7446
3976,4913.063
3977,2151.2888
3978,1156.788
3979,998.39825
3983,1704.3741
3985,625.31604
3989,8137.98
3992,2641.3198
3995,2216.53
4008,2635.1658
4013,2410.3254
4029,1468.2266
4035,2949.2832
4040,2393.534
4048,798.1932
4060,2821.3186
4066,757.0096
4075,883.1617
4079,1973.106
4083,1336.6608
4091,1248.6151
4092,6034.7163
4093,2685.3093
4098,3414.766
4108,1608.245
4109,908.18976
4110,3018.1106
4116,1678.424
4129,1497.2112
4130,5249.166
4140,2073.8918
4146,2010.2009
4150,3869.85
4151,6267.128
4153,1527.7583
4169,4358.12
4170,2744.3494
4179,1210.0845
4183,4219.2075
4188,3544.2517
4190,1494.4073
4193,2392.1191
4201,5913.171
4205,1498.7711
4210,2257.9697
4226,2654.1296
4229,1658.3889
4241,2536.4048
4242,1419.6543
4257,2434.916
4258,715.5206
4260,2476.7607
4263,6052.647
4267,1289.1506
4273,2018.7374
4274,2205.177
4277,1560.2719
4281,1880.7732
4283,3630.835
4293,3008.0938
4294,1457.0786
4305,3466.8674
4307,2992.6936
4318,1232.7709
4325,1914.5641
4327,3859.177
4332,3710.2302
4335,3849.7227
4336,3429.0303
4337,753.4257
4339,2251.2988
4343,1140.3436
4346,1154.9878
4348,1564.5355
4350,5377.994
4358,2006.2546
4359,1822.661
4363,1550.0739
4366,4450.8667
4374,692.1562
4375,2910.298
4377,1330.3917
4393,2380.036
4395,3019.8152
4400,1050.7537
4402,5958.0938
4404,6595.147
4415,2774.1882
4418,1678.2128
4422,1342.6207
4430,1058.2755
4432,1738.8131
4433,1005.424
4435,4203.083
4438,2086.909
4444,2194.122
4447,2103.8093
4451,3584.6387
4452,1634.5873
4457,1178.3589
4459,4123.0576
4469,1252.6333
4471,7888.7363
4486,1442.0375
4488,2551.7688
4510,1191.9829
4515,1424.5911
4527,2301.6743
4530,1200.1615
4534,1203.7596
4535,4859.521
4536,1317.7758
4548,2557.6086
4549,1469.7921
4551,4438.972
4556,2348.7031
4559,836.0953
4564,1034.3306
4570,4433.5864
4575,9241.013
4584,3106.465
4585,2055.5068
4591,1881.9816
4592,2884.332
4593,1901.7748
4594,1289.5023
4598,1057.4972
4607,2236.4595
4608,1189.647
4620,2250.3438
4621,2929.4226
4625,3550.1108
4635,1470.8613
4638,4950.723
4652,2656.092
4657,1940.3337
4658,2013.5144
4666,5237.3804
4672,1289.68
4676,1531.3387
4680,1013.37146
4681,5341.87
4683,2665.9258
4684,1183.3528
4689,1817.9739
4690,1692.0648
4692,1712.5753
4697,1958.7045
4700,1560.856
4705,15312.051
4721,1664.2811
4726,1722.6625
4729,939.5336
4731,4747.6885
4736,2131.246
4739,2315.0679
4740,1585.1932
4753,1632.4242
4754,2302.4878
4755,4565.219
4756,1627.9095
4759,2232.5725
4764,1217.4022
4771,2315.4312
4772,1624.1072
4776,936.79767
4780,2851.4233
4784,2234.168
4786,1085.742
4787,2009.807
4789,1007.1024
4794,1610.0896
4800,1469.7094
4807,2972.1865
4813,7867.3916
4818,2614.9456
4823,11267.928
4824,1545.2622
4829,2539.5996
4830,860.9325
4835,2666.3223
4844,1438.6371
4845,2343.1694
4846,2854.4993
4847,1031.2251
4854,3724.716
4857,2944.0745
4861,1008.0465
4863,1419.0073
4866,3614.5144
4869,3883.685
4871,1403.171
4872,3012.3193
4875,2948.0317
4877,7299.598
4878,1140.4714
4885,1902.4514
4886,1508.08
4888,3547.4744
4890,1074.7882
4896,965.6379
4899,3031.4175
4913,858.9671
4916,1545.8231
4920,1807.1477
4925,2106.556
4934,2181.8599
4941,2144.1887
4946,1775.8901
4954,2939.8071
4956,1170.2402
4958,6477.6343
4965,1282.497
4966,1175.4675
4970,1850.1865
4977,2960.1643
4980,2435.3467
4984,2878.1936
4995,1183.8646
4997,2617.7625
4999,2270.3271
5005,3354.7407
5011,1391.6335
5015,2190.1917
5016,2266.8364
5019,2741.9084
5024,2595.9595
5030,1998.4988
5031,1623.6001
5034,1666.3386
5047,8242.33
5048,1900.2565
5052,938.1642
5061,2463.4124
5062,16820.494
5067,3275.572
5068,4845.5684
5077,1233.0366
5079,2817.3674
5090,2391.9446
5094,2196.889
5103,1831.7484
5104,1098.446
5106,1844.8804
5107,2109.8923
5110,1239.3787
5114,2919.7988
5116,3941.625
5121,6335.297
5122,2353.9346
5124,1255.2223
5132,4105.3623
5133,2053.0032
5138,2380.2742
5143,2776.201
5153,1344.9762
5154,2331.8904
5155,752.64404
5160,1807.377
5169,4597.709
5172,3054.8582
5173,2122.8015
5179,1053.7688
5182,3474.255
5187,1359.7952
5192,3478.3857
5211,1208.825
5213,1817.5474
5219,1051.2218
5225,2558.0745
5226,991.6367
5227,3021.1863
5228,2373.7502
5239,3913.727
5241,1149.6919
5244,1562.1344
5248,2825.8047
5260,1367.2748
5266,1138.9987
5273,1804.8174
5280,9529.572
5298,3474.3442
5300,1220.9706
5306,3524.6511
5307,1797.9406
5311,2501.4373
5316,1135.6573
5323,966.2436
5332,1459.8381
5336,1157.5295
5338,1135.2156
5342,4424.5723
5347,1236.0955
5355,4773.043
5357,1582.1621
5362,1261.178
5363,1607.4883
5364,889.5063
5366,1276.2245
5374,4933.3413
5375,990.9636
5379,2728.4475
5380,2134.011
5383,784.6116
5385,1585.1608
5390,3184.7217
5393,4257.8384
5398,2260.6943
5411,4059.7783
5414,988.2126
5429,1233.963
5432,4964.1265
5436,990.7883
5437,4962.9336
5439,950.06616
5440,1761.2024
5449,1140.0184
5458,1415.7557
5460,995.8801
5462,1391.4159
5463,1656.019
5465,3028.6782
5467,2202.322
5475,3078.6885
5483,2069.5056
5485,1025.7471
5489,1508.3921
5493,3027.7048
5497,615.7189
5501,1501.3462
5506,1403.1979
5507,1654.1857
5510,3759.16
5524,3689.539
5531,1219.2648
5542,3873.5315
5543,1875.8821
5544,2560.795
5552,1826.565
5560,2267.577
5563,3901.8462
5573,2652.0422
5579,999.5987
5584,2339.9827
5585,7131.0947
5594,1754.6942
5595,1993.8347
5597,1780.6812
5598,1267.8317
5604,1680.9325
5606,1817.304
5610,1193.7684
5615,3674.7205
5631,1647.5913
5637,1408.8214
5646,1361.8677
5656,2882.4114
5658,5358.7695
5666,1259.3206
5668,1597.9651
5673,1673.9865
5680,1177.193
5691,2490.7834
5692,7759.5996
5693,1493.363
5697,3143.4307
5698,1160.6877
5700,2549.5212
5704,2168.4014
5705,1815.0635
5707,1405.7795
5710,1061.2196
5716,1146.4817
5720,1488.2291
5722,3006.4246
5727,1507.977
5733,1594.7278
5737,2364.746
5742,3213.614
5747,986.03284
5760,3299.0786
5774,1256.2528
5788,5299.8853
5796,1844.2427
5797,1903.819
5800,3386.6414
5812,1706.539
5814,1037.5221
5818,1509.2201
5819,3277.9438
5823,5097.4136
5826,3164.914
5830,1372.7512
5831,1524.0054
5846,1831.3353
5864,2022.229
5869,668.0156
5870,3979.3572
5879,1331.362
5883,5335.959
5886,1426.7324
5889,4613.609
5904,3311.457
5905,1087.4424
5910,1983.6206
5911,2417.327
5914,1424.5958
5915,1791.5605
5920,1603.2933
5925,690.01355
5926,1639.3658
5934,2898.3203
5939,1950.9398
5941,1210.5461
5943,942.8116
5949,2797.959
5961,2436.7893
5965,2014.788
5966,2394.5955
5969,851.672
5970,3689.0044
5978,3069.5767
5979,3251.1106
5983,1632.8018
5985,7591.648
5989,1309.9171
5997,1263.2919
6004,2120.6567
6010,5544.9224
6013,1675.1075
6019,1398.6227
6020,1237.9918
6032,1036.8326
6036,4100.1035
6037,5788.777
6039,1981.6853
6050,2077.577
6051,1426.3699
6053,2717.2
6057,1562.4175
6059,1255.2145
6067,3761.6558
6068,2036.7711
6075,1971.7948
6078,738.4456
6079,6278.2188
6080,3950.7173
6082,6900.3594
6084,1103.6985
6091,2238.0374
6092,1580.8816
6093,5746.358
6096,1473.3413
6102,2303.9849
6105,1545.5386
6116,1645.0918
6122,988.27716
6126,1342.3922
6131,4528.4834
6140,5824.3774
6141,1211.9635
6146,907.83124
6147,1892.9762
6157,2249.2568
6162,2061.8533
6163,2235.6333
6165,2577.018
6170,5228.652
6208,2140.4783
6216,3596.0474
6218,1377.7653
6223,1661.819
6224,1702.5563
6227,1401.7146
6240,7446.0264
6241,1178.9198
6246,1261.2719
6248,5049.9565
6249,1780.7482
6255,1626.2205
6261,2528.2842
6262,6998.905
6269,1707.7087
6271,4129.3774
6278,2121.6064
6284,1413.7765
6285,1649.3843
6287,788.42426
6288,1568.7227
6291,1888.9142
6296,1383.5798
6297,2763.6257
6304,1513.2094
6309,2565.9543
6310,810.49194
6311,1759.433
6316,920.6267
6319,1132.1521
6332,7623.4834
6335,7641.674
6336,1382.8081
6341,1211.3771
6359,931.5205
6369,1546.2426
6375,864.7131
6378,2215.0032
6380,2485.0107
6385,6295.6904
6387,5854.6616
6391,2449.6267
6392,853.3456
6393,2243.4546
6400,1256.4331
6411,4011.6006
6415,1372.0713
6416,1824.7377
6419,1953.9022
6421,1571.4644
6432,2903.0757
6438,1420.5916
6444,764.17206
6445,1488.8502
6446,1508.5538
6448,8001.26
6452,1396.0693
6459,2337.148
6470,3267.538
6475,977.6795
6484,2682.8916
6492,2027.3325
6502,1576.2042
6505,1276.6116
6506,1367.9263
6513,2238.8816
6514,2942.351
6524,4113.604
6525,642.9358
6528,1651.8297
6529,5755.775
6531,1951.217
6538,1470.0424
6541,3053.8213
6546,3674.8887
6553,1079.5027
6563,835.66003
6567,1884.7998
6586,5815.769
6588,3120.3667
6589,4899.4097
6591,4298.0273
6596,1508.7366
6607,2232.446
6613,6615.2666
6615,1664.7042
6625,1349.2981
6629,1949.4539
6630,3646.499
6632,1713.3898
6640,1083.002
6645,3702.9553
6648,2939.6138
6656,991.9805
6658,2060.4146
6661,1540.0189
6663,2361.9424
6665,3722.5996
6673,1341.1024
6676,1925.403
6681,1186.4694
6683,1232.3818
6684,1084.3109
6695,1168.0966
6697,2382.6614
6700,3281.901
6702,1326.1963
6703,1288.0876
6704,3094.3127
6712,3545.2861
6716,9379.209
6723,1400.2782
6733,3652.9348
6734,2648.3218
6739,4208.309
6743,972.46185
6746,2060.6611
6756,1472.7983
6758,1222.9558
6765,1488.0525
6772,2443.1174
6776,3614.266
6777,1304.2267
6784,2454.2637
6785,1206.5323
6788,1371.4191
6790,2161.657
6792,1397.9026
6797,1046.1208
6802,1969.8777
6806,819.6658
6808,872.79596
6809,2837.7576
6810,1673.7517
6814,1617.6427
6815,3392.1365
6819,974.36163
6824,2358.269
6830,2703.6528
6835,5670.238
6838,1616.4962
6845,5628.365
6846,1047.3267
6847,1943.2069
6848,6011.757
6849,4462.044
6864,8719.894
6869,1772.9922
6870,1867.2051
6876,1429.2716
6878,1944.4081
6890,6865.7856
6892,3967.5117
6899,1997.3527
6906,1194.3253
6908,1398.1753
6912,1406.9692
6913,1114.7161
6925,1055.8582
6932,2179.7998
6935,1338.2986
6939,969.0892
6946,1627.2164
6950,951.9236
6963,1486.3966
6972,7571.006
6974,913.2546
6978,2788.166
6979,869.8179
6985,2667.112
6989,3651.2456
7005,867.2555
7007,1316.2999
7009,4557.7373
7015,891.4587
7036,2209.2576
7047,3455.7695
7049,1049.082
7054,3284.581
7056,4311.086
7058,997.6839
7061,1278.58
7064,1438.7921
7066,1719.293
7069,698.60144
7085,1510.0667
7086,7338.3716
7096,1302.0953
7103,6170.9893
7122,2736.227
7125,2360.6138
7126,822.78357
7130,1279.6907
7134,3241.0032
7135,824.9073
7140,2907.9705
7145,1212.2328
7148,1742.377
7151,3787.7908
7156,4599.314
7157,2067.5586
7161,2522.256
7163,1771.8665
7168,2093.8975
7170,5679.6274
7174,975.52386
7175,5191.5947
7199,1918.7499
7200,7178.216
7203,1668.7289
7209,1283.2451
7210,7175.9775
7215,1169.2607
7240,3449.3916
7241,1581.2404
7248,1359.3329
7253,3248.7954
7260,3241.13
7262,1479.55
7264,3333.8599
7265,2968.3127
7267,4593.195
7268,3544.982
7269,2328.2795
7270,2213.7297
7271,676.39264
7274,4069.6167
7289,936.6748
7292,2584.2869
7293,3936.824
7294,682.611
7296,5465.6084
7298,1522.9818
7299,1821.4508
7304,4286.5005
7305,1792.7356
7308,2095.5396
7309,2016.4689
7310,1510.3137
7311,2009.209
7312,1264.2289
7317,1527.7052
7319,3789.63
7320,1145.4784
7329,5257.4927
7330,4654.3813
7331,3610.067
7336,1052.557
7353,4035.1672
7358,3184.837
7363,3394.7644
7365,3979.4558
7366,893.99915
7374,3297.7197
7377,2031.4937
7378,3276.1719
7382,1903.0348
7388,3061.0815
7398,3013.986
7400,1918.7115
7411,2352.2976
7426,2387.587
7434,4909.494
7436,894.51514
7442,1151.3905
7443,2286.3591
7464,3560.1057
7470,1578.3989
7476,1158.6914
7478,1043.754
7479,1382.3256
7480,2475.1633
7487,2087.3042
7495,2900.2517
7498,2167.2893
7507,3470.5989
7525,4719.5234
7527,1389.5813
7528,1284.3538
7533,1362.0339
7535,1974.8058
7536,635.6921
7537,2835.085
7544,1334.9666
7552,2008.7866
7553,2284.527
7554,2250.4219
7555,1062.0817
7556,3635.9287
7560,2621.2786
7564,3859.1697
7570,1263.2906
7571,1086.3256
7573,1146.708
7574,1293.1993
7575,1281.2587
7592,3043.5288
7595,3226.4688
7596,1406.6023
7601,3488.5046
7608,2724.5952
7610,1298.2385
7613,2106.7407
7623,2542.7222
7630,1220.2494
7638,1105.4387
7643,1023.64655
7647,2339.6133
7671,1073.6332
7672,1987.0049
7676,1939.9017
7682,839.6355
7689,3423.8574
7691,1768.5887
7695,3806.5632
7705,2380.7737
7707,3544.4038
7709,1814.7043
7710,9782.372
7714,2481.4714
7716,3837.9885
